transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T006997,2026-08-13 10:47,B03,M0156,Silver,In-store,Bakery,1,75,0.00,75.00,Credit Card,
T006998,2026-08-13 10:53,B02,M0201,Bronze,App,Bakery,1,65,9.75,55.25,App Wallet,
T006999,2026-08-13 13:29,B05,M0092,Bronze,In-store,Coffee,4,55,22.00,198.00,Credit Card,
T007000,2026-08-13 13:39,B05,M0167,Silver,In-store,Tea,2,60,0.00,120.00,Cash,3
T007001,2026-08-13 14:12,B01,,,In-store,Coffee,1,60,0.00,60.00,Cash,4
T007002,2026-08-13 14:25,B04,,,In-store,Bakery,4,80,0.00,320.00,Cash,4
T007003,2026-08-13 15:22,B05,M0276,Bronze,Delivery,Bakery,1,70,0.00,70.00,QR PromptPay,4
T007004,2026-08-13 15:39,B08,M0119,Bronze,In-store,Coffee,4,115,0.00,460.00,Credit Card,
T007005,2026-08-13 16:05,B04,,,Delivery,Merchandise,4,795,0.00,3180.00,QR PromptPay,
T007004,2026-08-13 16:32,B08,M0119,Bronze,In-store,Coffee,-4,115,-0.00,-460.00,Credit Card,
T007006,2026-08-13 16:49,B03,M0104,Silver,In-store,Coffee,1,60,0.00,60.00,QR PromptPay,2
T007007,2026-08-13 18:15,B04,,,App,Coffee,1,90,0.00,90.00,App Wallet,5
T007008,2026-08-13 18:33,B04,M0144,Silver,In-store,Coffee,1,60,0.00,60.00,Credit Card,
T007009,2026-08-13 19:26,B08,,,In-store,Coffee,2,110,0.00,220.00,Credit Card,
T007010,2026-08-13 19:44,B07,M0289,Silver,In-store,Coffee,1,120,0.00,120.00,Credit Card,
T007011,2026-08-14 07:13,B08,M0002,Bronze,In-store,Bakery,4,70,0.00,280.00,Credit Card,
T007012,2026-08-14 07:32,B01,M9349,Silver,App,Bakery,2,60,18.00,102.00,Credit Card,4
T007013,2026-08-14 08:02,B04,M0016,Gold,In-store,Coffee,1,75,15.00,60.00,QR PromptPay,
T007014,2026-08-14 08:14,B07,,,In-store,Coffee,3,100,0.00,300.00,Cash,
T007015,2026-08-14 08:34,B03,M0197,Gld,In-store,Coffee,1,115,5.75,109.25,Cash,
T007016,2026-08-14 08:45,B05,M0047,Platinum,In-store,Coffee,2,95,9.50,180.50,Credit Card,3
T007017,2026-08-14 09:13,B04,M0127,Silver,Delivery,Coffee,4,90,0.00,360.00,Cash,
T007018,2026-08-14 10:42,B08,,,In-store,Coffee,2,85,0.00,170.00,Cash,
T007019,2026-08-14 10:49,B01,M0158,Silver,In-store,Coffee,1,120,6.00,114.00,QR PromptPay,
T007020,2026-08-14 11:44,B07,M9064,Bronze,In-store,Coffee,4,110,66.00,374.00,Cash,3
T007021,2026-08-14 11:57,B01,M0031,Bronze,In-store,Bakery,2,105,0.00,210.00,Credit Card,
T007022,2026-08-14 12:17,B08,,,In-store,Tea,3,55,0.00,165.00,Credit Card,
T007023,2026-08-14 12:35,B03,M0059,Gold,In-store,Bakery,1,55,0.00,55.00,Cash,4
T007024,2026-08-14 12:51,B03,M0078,Silver,In-store,Bakery,1,45,0.00,45.00,Credit Card,3
T007025,2026-08-14 13:04,B03,,,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,
T007026,2026-08-14 13:31,B04,,,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,5
T007027,14/08/2026 13:44,B06,M0304,Platinum,In-store,Bakery,4,60,36.00,204.00,Credit Card,4
T007028,14/08/2026 14:17,B06,M0304,Platinum,In-store,Bakery,1,110,22.00,88.00,QR PromptPay,4
T007029,2026-08-14 15:10,B04,,,Delivery,Coffee,4,110,0.00,440.00,Cash,
T007030,2026-08-14 15:28,B03,M0078,Silver,Mobile App,Coffee,1,105,0.00,105.00,Credit Card,
T007031,2026-08-14 15:31,B07,M0170,gold,App,Coffee,4,85,17.00,323.00,Credit Card,
T007032,2026-08-14 15:51,B07,,,App,Coffee,1,80,0.00,80.00,App Wallet,4
T007033,2026-08-14 16:04,B04,M0144,Silver,In-store,Tea,2,80,0.00,160.00,QR PromptPay,4
T007034,2026-08-14 17:38,B05,,,In-store,Bakery,1,55,0.00,55.00,Cash,5
T007035,2026-08-14 18:29,B05,M0161,Bronze,In-store,Coffee,2,85,0.00,170.00,Cash,
T007036,14/08/2026 18:30,B06,M0060,Bronze,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T007037,2026-08-14 18:48,B05,,,In-store,Bakery,1,90,0.00,90.00,QR PromptPay,5
T007038,2026-08-15 07:29,B04,M0178,Bronze,in-store,Coffee,1,70,0.00,70.00,QR PromptPay,2
T007039,2026-08-15 07:51,B01,M0070,Bronze,In-store,Tea,1,70,0.00,70.00,Cash,
T007040,2026-08-15 08:02,B04,M0144,Silver,App,Bakery,4,75,0.00,300.00,Credit Card,
T007041,2026-08-15 08:10,B03,M0078,Silver,In-store,Bakery,2,45,0.00,90.00,QR PromptPay,1
T007042,2026-08-15 08:19,B02,M0257,Silver,App,Coffee,1,100,10.00,90.00,App Wallet,
T007043,2026-08-15 08:40,B03,M0254,Bronze,In-store,Coffee,1,65,0.00,65.00,QR PromptPay,
T007044,2026-08-15 09:11,B04,M0057,Bronze,Instore,Coffee,1,75,0.00,75.00,Credit Card,4
T007045,2026-08-15 09:29,B02,M0136,Bronze,App,Coffee,2,110,0.00,220.00,App Wallet,3
T007046,2026-08-15 09:52,B02,M0222,Silver,In-store,Coffee,2,60,0.00,120.00,Cash,
T007047,2026-08-15 10:15,B03,M9772,Silver,In-store,Coffee,2,80,8.00,152.00,Credit Card,
T007048,2026-08-15 10:23,B04,,,In-store,Bakery,2,90,0.00,180.00,QR PromptPay,
T007049,15/08/2026 11:27,B06,M0182,Bronze,Delivery,Tea,1,75,0.00,75.00,QR PromptPay,
T007050,2026-08-15 12:01,B04,,,Delivery,Bakery,1,75,0.00,75.00,Credit Card,
T007051,2026-08-15 12:31,B02,,,In-store,Coffee,2,75,0.00,150.00,Credit Card,4
T007052,2026-08-15 12:46,B01,M0276,Bronze,Delivery,Tea,2,90,0.00,180.00,QR PromptPay,
T007053,2026-08-15 13:03,B03,M0242,Silver,App,Bakery,1,80,8.00,72.00,Credit Card,
T007054,2026-08-15 13:16,B02,,,In-store,Tea,2,65,0.00,130.00,QR PromptPay,
T007055,2026-08-15 13:42,B04,,,In-store,Coffee,4,90,0.00,360.00,Credit Card,
T007056,2026-08-15 15:03,B04,M0318,Platinum,In-store,Coffee,1,70,7.00,63.00,Credit Card,
T007056,2026-08-15 15:03,B04,M0318,Platinum,In-store,Coffee,1,70,7.00,63.00,Credit Card,
T007057,2026-08-15 15:43,B01,M0128,Bronze,In-store,Merchandise,4,฿705,282.00,2538.00,Cash,3
T007058,2026-08-15 18:09,B02,M0026,Bronze,App,Coffee,2,80,0.00,160.00,App Wallet,
T007059,2026-08-15 19:57,B05,M0068,Silver,Deliv.,Coffee,3,85,51.00,204.00,QR PromptPay,
T007060,2026-08-16 01:31,B05,,,Delivery,Coffee,2,100,0.00,200.00,Credit Card,
T007061,2026-08-16 07:46,B02,,,in-store,Coffee,1,95,0.00,95.00,Cash,
T007062,2026-08-16 08:52,B08,,,In-store,Coffee,1,110,0.00,110.00,Cash,
T007063,2026-08-16 10:34,B03,,,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,
T007064,2026-08-16 12:01,B08,,,In-store,Merchandise,3,875,0.00,2625.00,QR PromptPay,
T007065,2026-08-16 12:12,B01,M0208,gold,In-store,Bakery,3,105,0.00,315.00,QR PromptPay,
T007066,2026-08-16 12:35,B04,,,In-store,Bakery,2,75,0.00,150.00,QR PromptPay,
T007067,2026-08-16 13:12,B07,M0086,SILVER,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,
T007068,2026-08-16 14:23,B01,M0237,Silver,App,Bakery,1,60,0.00,60.00,App Wallet,4
T007069,2026-08-16 14:58,B05,,,In-store,Tea,1,55,0.00,55.00,QR PromptPay,5
T007069,2026-08-16 14:58,B05,,,In-store,Tea,1,55,0.00,55.00,QR PromptPay,5
T007070,16/08/2026 17:13,B06,M0080,Silver,In-store,Tea,4,95,0.00,380.00,Credit Card,
T007071,2026-08-16 18:02,B07,M0242,Silver,In-store,Tea,2,90,0.00,180.00,Cash,
T007071,2026-08-16 18:02,B07,M0242,Silver,In-store,Tea,2,90,0.00,180.00,Cash,
T007072,2026-08-16 18:17,B05,M0208,Gold,Delivery,Tea,2,90,0.00,180.00,Credit Card,
T007073,2026-08-17 08:23,B08,,,In-store,Coffee,2,75,0.00,150.00,Credit Card,4
T007074,2026-08-17 08:28,B07,M0050,Silver,In-store,Coffee,2,60,0.00,120.00,Credit Card,3
T007075,2026-08-17 08:47,B02,M0055,Silver,In-store,Coffee,3,95,0.00,285.00,Credit Card,
T007076,2026-08-17 10:02,B05,M0297,Bronze,In-store,Coffee,1,115,0.00,115.00,Cash,
T007077,2026-08-17 10:13,B3,M0197,Gold,App,Coffee,1,70,0.00,70.00,App Wallet,
T007078,2026-08-17 11:59,B03,,,App,Tea,4,75,0.00,300.00,App Wallet,
T007079,2026-08-17 12:29,B05,M0092,Bronze,App,Coffee,4,120,0.00,480.00,Credit Card,2
T007080,2026-08-17 12:58,B03,,,In-store,Coffee,1,90,0.00,90.00,QR PromptPay,5
T007081,2026-08-17 12:58,B04,,,In-store,Coffee,1,70,0.00,70.00,Cash,3
T007082,2026-08-17 13:20,B01,,,In-store,Coffee,1,70,0.00,70.00,Cash,
T007083,2026-08-17 13:20,B08,M0051,Platinum,Delivery,Bakery,1,75,15.00,60.00,QR PromptPay,4
T007084,2026-08-17 13:20,B04,,,In-store,Coffee,1,90,0.00,90.00,Credit Card,
T007085,2026-08-17 13:33,B01,M0181,Bronze,Delivery,Coffee,2,85,8.50,161.50,QR PromptPay,3
T007086,2026-08-17 13:55,B01,M0216,Platinum,Delivery,Merchandise,1,740,0.00,740.00,Credit Card,
T007087,2026-08-17 17:05,B03,M0197,Gold,In-store,Tea,4,55,0.00,220.00,QR PromptPay,
T007088,2026-08-17 17:31,B01,M0240,Platinum,Delivery,Coffee,1,110,5.50,104.50,Credit Card,
T007089,2026-08-17 17:40,B02,M0076,Bronze,In-store,Bakery,1,55,0.00,55.00,Credit Card,
T007090,2026-08-17 17:41,B05,M0297,Bronze,In-store,Coffee,1,฿90.00,0.00,90.00,QR PromptPay,
T007091,2026-08-17 18:23,B01,,,In-store,Bakery,2,90,0.00,180.00,QR PromptPay,5
T007092,2026-08-17 18:30,B07,M0170,Gold,In-store,Coffee,3,85,51.00,204.00,Credit Card,4
T007093,17/08/2026 18:30,B06,M0058,Gold,App,Bakery,3,95,0.00,285.00,App Wallet,1
T007094,18/08/2026 07:56,B06,,,In-store,Coffee,4,95,0.00,380.00,QR PromptPay,
T007095,2026-08-18 08:07,B04,M0079,Silver,App,Tea,3,80,0.00,240.00,Credit Card,
T007096,2026-08-18 08:07,B03,M0104,Silver,In-store,Coffee,3,110,33.00,297.00,QR PromptPay,
T007097,2026-08-18 08:08,B04,M0264,Bronze,App,Coffee,2,60,0.00,120.00,Credit Card,
T007098,2026-08-18 08:19,B04,M0264,Bronze,In-store,Coffee,1,90,0.00,90.00,Credit Card,
T007099,2026-08-18 08:44,B08,M0119,Bronze,In-store,Tea,1,90,0.00,90.00,QR PromptPay,
T007100,2026-08-18 09:43,B01,,,App,Bakery,1,95,0.00,95.00,App Wallet,
T007101,2026-08-18 09:44,B03,M0156,Silver,Delivery,Bakery,4,110,0.00,440.00,Cash,2
T007102,18/08/2026 10:20,B06,M0182,Bronze,In-store,Coffee,3,75,0.00,225.00,Credit Card,
T007103,2026-08-18 10:30,B01,M0114,Silver,In-store,Tea,3,85,0.00,255.00,Credit Card,4
T007104,2026-08-18 10:55,B04,,,In-store,Coffee,2,120,0.00,240.00,Credit Card,
T007105,2026-08-18 11:21,B04,M0246,Bronze,App,Bakery,2,110,0.00,220.00,App Wallet,
T007106,2026-08-18 11:32,B03,,,In-store,Coffee,4,80,0.00,320.00,Cash,
T007107,2026-08-18 12:45,B04,M0099,Gld,In-store,Coffee,2,100,0.00,200.00,Cash,
T007108,2026-08-18 13:10,B01,M0237,Silver,App,Coffee,3,80,0.00,240.00,App Wallet,3
T007109,2026-08-18 13:10,B07,,,App,Coffee,3,65,0.00,195.00,App Wallet,
T007110,2026-08-18 13:34,B02,M0258,Bronze,In-store,Merchandise,3,680,0.00,2040.00,QR PromptPay,5
T007111,2026-08-18 15:21,B04,M0258,Bronze,In-store,Coffee,2,60,0.00,120.00,Cash,
T007112,18/08/2026 16:04,B06,M0101,Bronze,In-store,Tea,1,75,0.00,75.00,QR PromptPay,
T007113,2026-08-18 16:05,B05,M0243,Bronze,App,Coffee,1,60,0.00,60.00,Credit Card,
T007114,2026-08-18 16:20,B05,M0185,Gold,Delivery,Coffee,1,95,0.00,95.00,Credit Card,
T007115,2026-08-18 16:26,B08,M0051,Platinum,In-store,Tea,1,90,13.50,76.50,Credit Card,
T007116,2026-08-18 17:11,B03,,,In-store,Coffee,1,80,0.00,80.00,QR PromptPay,4
T007117,2026-08-18 17:29,b03,M0266,Silver,In-store,Tea,1,80,8.00,72.00,QR PromptPay,3
T007118,2026-08-18 17:46,B05,,,In-store,Merchandise,2,725,0.00,1450.00,QR PromptPay,
T007119,2026-08-18 18:10,B03,M0053,Gold,In-store,Tea,1,50,0.00,50.00,Credit Card,
T007120,2026-08-18 19:26,B03,M0071,Bronze,In-store,Bakery,1,55,0.00,55.00,QR PromptPay,
T007121,2026-08-19 07:29,B05,M0297,Bronze,Delivery,Coffee,1,100,0.00,100.00,QR PromptPay,4
T007122,2026-08-19 07:51,B05,,,delivery,Coffee,1,105,0.00,105.00,QR PromptPay,
T007123,2026-08-19 08:05,B01,M0078,Silver,In-store,Coffee,2,75,30.00,120.00,QR PromptPay,
T007124,2026-08-19 09:10,B02,M0160,Brz,In-store,Coffee,1,80,8.00,72.00,QR PromptPay,4
T007125,2026-08-19 09:28,B05,M0295,Silver,In-store,Bakery,3,75,0.00,225.00,QR PromptPay,4
T007126,2026-08-19 11:59,B01,M0208,Gold,In-store,Bakery,1,90,18.00,72.00,Cash,4
T007127,2026-08-19 12:12,B03,M0059,Gold,in-store,Merchandise,2,250,100.00,400.00,QR PromptPay,
T007128,19/08/2026 12:13,B06,M0273,Slvr,App,Coffee,1,90,18.00,72.00,App Wallet,
T007129,2026-08-19 13:10,B05,M0307,Platinum,In-store,Coffee,2,120,36.00,204.00,QR PromptPay,
T007130,2026-08-19 13:46,B08,M0259,Bronze,App,Coffee,1,55 THB,0.00,55.00,Credit Card,
T007131,2026-08-19 13:50,B04,M0258,Bronze,In-store,Coffee,2,105,0.00,210.00,Cash,4
T007132,2026-08-19 13:53,B01,M0290,Gold,In-store,Coffee,1,95,9.50,85.50,Cash,
T007133,2026-08-19 14:11,B04,,,App,Coffee,1,110,0.00,110.00,App Wallet,4
T007134,2026-08-19 14:36,B04,M0191,Gold,App,Bakery,3,85,51.00,204.00,Credit Card,
T007135,2026-08-19 15:15,B07,M0314,Bronze,delivery,Bakery,2,55,0.00,110.00,Cash,
T007136,19/08/2026 15:20,B06,,,In-store,Merchandise,4,710,0.00,2840.00,QR PromptPay,5
T007137,2026-08-19 15:43,B03,,,App,Bakery,1,90,0.00,90.00,Credit Card,
T007138,2026-08-19 16:00,B02,,,In-store,Coffee,3,110,0.00,330.00,Credit Card,
T007139,2026-08-19 16:37,B05,,,App,Bakery,1,90,0.00,90.00,App Wallet,
T007140,2026-08-19 16:42,B03,,,In-store,Coffee,2,60,0.00,120.00,Credit Card,
T007141,2026-08-19 16:45,B04,M0191,Gold,In-store,Coffee,1,75,7.50,67.50,Credit Card,
T007142,2026-08-19 16:57,B05,M0144,Silver,In-store,Merchandise,2,520,208.00,832.00,QR PromptPay,4
T007143,19/08/2026 18:09,B06,M0056,PLATINUM,In-store,Bakery,1,60,0.00,60.00,Credit Card,5
T007144,2026-08-19 18:55,B04,M0178,Bronze,In-store,Coffee,3,70,0.00,210.00,Cash,
T007145,2026-08-19 19:12,B04,,,In-store,Coffee,2,100,0.00,200.00,Cash,
T007146,2026-08-19 21:06,B05,,,Delivery,Bakery,3,60,0.00,180.00,Credit Card,3
T007147,2026-08-20 07:17,B05,,,Delivery,Merchandise,2,635,0.00,1270.00,QR PromptPay,3
T007148,2026-08-20 07:29,B07,M0009,Bronze,In-store,Bakery,1,90,0.00,90.00,Credit Card,
T007149,2026-08-20 07:29,B08,M0051,Platinum,Delivery,Tea,2,80,0.00,160.00,QR PromptPay,5
T007150,2026-08-20 07:34,B01,,,App,Bakery,1,80,0.00,80.00,Credit Card,4
T007151,2026-08-20 08:02,B03,M0197,Gold,In-store,Coffee,1,120,6.00,114.00,Cash,4
T007152,2026-08-20 08:06,B05,M0092,Bronze,In-store,Tea,1,65,0.00,65.00,Cash,
T007153,2026-08-20 08:16,B08,M0051,Platinum,In-store,Coffee,2,115,11.50,218.50,QR PromptPay,
T007151,2026-08-20 08:47,B03,M0197,Gold,In-store,Coffee,-1,120,-6.00,-114.00,Cash,
T007154,2026-08-20 08:47,B02,M0161,Bronze,App,Coffee,1,80,0.00,80.00,App Wallet,4
T007155,2026-08-20 08:53,B05,M0310,Gold,In-store,Tea,1,50,0.00,50.00,QR PromptPay,
T007156,2026-08-20 09:59,B08,,,In-store,Coffee,2,95,0.00,190.00,Credit Card,
T007157,2026-08-20 11:05,B07,M0028,Silver,In-store,Tea,4,95,0.00,380.00,Credit Card,
T007158,20/08/2026 12:01,B06,M0052,Bronze,App,Bakery,1,95,0.00,95.00,App Wallet,
T007159,2026-08-20 12:13,B07,M0192,Gld,In-store,Bakery,1,90,18.00,72.00,QR PromptPay,3
T007160,2026-08-20 13:50,B07,M0288,Gold,Delivery,Coffee,3,115,0.00,345.00,Cash,
T007161,2026-08-20 13:51,B02,M0117,Silver,In-store,Tea,1,75,0.00,75.00,Cash,
T007162,2026-08-20 14:46,B07,M0054,Bronze,App,Coffee,1,100,0.00,100.00,Credit Card,
T007163,2026-08-20 15:48,B04,M0310,Gold,In-store,Tea,1,75,3.75,71.25,Cash,
T007164,2026-08-20 16:16,B08,M0012,Platinum,In-store,Tea,2,80,0.00,160.00,Credit Card,3
T007165,2026-08-20 16:34,B07,M0240,Platinum,App,Tea,2,75,22.50,127.50,App Wallet,
T007166,2026-08-20 16:36,B07,M0325,Platinum,In-store,Bakery,3,55,0.00,165.00,Credit Card,
T007167,2026-08-20 16:50,B01,M0114,Silver,In-store,Bakery,2,110,0.00,220.00,QR PromptPay,
T007168,2026-08-20 16:50,B04,M0294,Bronze,App,Merchandise,1,585,0.00,585.00,Credit Card,
T007169,2026-08-20 17:53,B01,M0290,Gold,In-store,Coffee,1,75,0.00,75.00,Credit Card,
T007170,2026-08-20 18:13,B08,,,App,Coffee,1,80,0.00,80.00,App Wallet,3
T007171,2026-08-20 19:19,B05,,,Delivery,Coffee,1,80,0.00,80.00,QR PromptPay,
T007172,2026-08-20 19:33,B08,M0306,Bronze,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,
T007173,2026-08-20 22:56, B05,,,Delivery,Coffee,1,75,0.00,75.00,Credit Card,
T007174,2026-08-21 02:50,B05,,,Delivery,Coffee,2,55,0.00,110.00,QR PromptPay,4
T007175,2026-08-21 07:19,B08,M0051,Platinum,Delivery,Coffee,1,70,10.50,59.50,Credit Card,
T007176,2026-08-21 07:31,B03,,,In-store,Coffee,2,75,0.00,150.00,Cash,
T007177,21/08/2026 07:57,B06,M0123,Gold,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,
T007178,2026-08-21 08:33,b05,,,Delivery,Coffee,3,65,0.00,195.00,Cash,
T007179,2026-08-21 08:45,B03,,,In-store,Coffee,2,105,0.00,210.00,QR PromptPay,4
T007180,21/08/2026 08:45,B06,M0197,Gold,In-store,Coffee,3,100,0.00,300.00,Credit Card,5
T007181,21/08/2026 10:11,B06,M0056,Platinum,delivery,Tea,1,85,8.50,76.50,QR PromptPay,5
T007182,2026-08-21 11:44,B02,M0272,Bronze,In-store,Coffee,2,110,0.00,220.00,Credit Card,4
T007183,2026-08-21 12:01,B07,M0172,Silver,in-store,Coffee,1,115,0.00,115.00,QR PromptPay,3
T007184,2026-08-21 13:09,B03,M0059,Gold,Delivery,Coffee,2,80,209.50,-49.50,QR PromptPay,
T007185,2026-08-21 13:33,B07,,,In-store,Bakery,1,65,0.00,65.00,Cash,
T007186,2026-08-21 13:50,B03,,,In-store,Coffee,3,105,0.00,315.00,QR PromptPay,
T007187,2026-08-21 14:03,B08,,,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T007188,2026-08-21 14:09,B03,M0299,Platinum,Delivery,Coffee,1,95,0.00,95.00,Credit Card,4
T007189,2026-08-21 15:52,B04,M0185,Gold,App,Coffee,4,105,0.00,420.00,App Wallet,
T007190,2026-08-21 16:34,B04,M0144,Silver,In-store,Bakery,2,65,13.00,117.00,Credit Card,
T007191,2026-08-21 16:40,B02,,,App,Coffee,4,105,0.00,420.00,Credit Card,
T007192,2026-08-21 16:43,B01,M0319,Gold,In-store,Merchandise,1,455,0.00,455.00,Credit Card,
T007193,2026-08-21 17:14,B08,,,In-store,Tea,1,90,0.00,90.00,QR PromptPay,4
T007194,2026-08-21 18:51,B02,,,In-store,Bakery,1,70,0.00,160.00,Credit Card,
T007195,2026-08-21 19:42,B04,,,In-store,Coffee,4,110,0.00,440.00,Credit Card,
T007196,2026-08-21 22:14,B05,M0137,Bronze,Delivery ,Bakery,1,80,4.00,76.00,Credit Card,
T007197,2026-08-21 23:55,B05,,,Delivery,Tea,1,70,0.00,70.00,QR PromptPay,4
T007198,2026-08-22 07:40,B04,,,App,Coffee,1,115,0.00,115.00,App Wallet,
T007199,2026-08-22 08:14,B03,,,Instore,Coffee,3,95,0.00,285.00,Cash,
T007200,2026-08-22 08:29,B03,M0132,Bronze,In-store,Coffee,1,105,21.00,84.00,QR PromptPay,
T007201,2026-08-22 08:38,B04,M0037,Silver,App,Coffee,1,100,5.00,95.00,Credit Card,
T007202,2026-08-22 08:41,B01,M0027,Silver,App,Tea,1,70,14.00,56.00,App Wallet,
T007203,2026-08-22 08:50,B05,M0156,SILVER,In-store,Coffee,1,60,0.00,60.00,QR PromptPay,4
T007204,2026-08-22 08:57,B03,,,Delivery,Bakery,4,75,0.00,300.00,Credit Card,5
T007205,22/08/2026 09:23,B06,M0056,Platinum,In-store,Tea,1,50,7.50,42.50,Cash,
T007206,2026-08-22 09:40,B04,,,In-store,Coffee,4,70,0.00,280.00,QR PromptPay,
T007207,2026-08-22 11:46,B07,,,Delivery,Coffee,4,65,0.00,260.00,Cash,
T007208,2026-08-22 12:20,B05,M0200,Silver,In-store,Bakery,3,50,0.00,150.00,Cash,
T007209,22/08/2026 12:26,B06,M0304,Plat.,In-store,Coffee,1,90,13.50,76.50,QR PromptPay,4
T007210,2026-08-22 12:53,B04,M0028,Silver,App,Coffee,1,75,0.00,75.00,App Wallet,
T007211,22/08/2026 12:59,B06,M0182,Bronze,Delivery,Coffee,4,85,0.00,340.00,QR PromptPay,
T007212,22/08/2026 13:03,B06,M0056,Platinum,In-store,Tea,2,50,0.00,100.00,Credit Card,
T007213,2026-08-22 13:22,B07,M0088,Bronze,App,Bakery,1,95,0.00,95.00,Credit Card,
T007214,2026-08-22 13:56,B02,,,Delivery,Tea,2,75,0.00,150.00,Cash,5
T007215,2026-08-22 14:07,B07,M0193,Bronze,In-store,Coffee,1,55,0.00,55.00,Credit Card,
T007216,2026-08-22 14:31,B08,M0073,Gold,In-store,Coffee,1,85,12.75,72.25,QR PromptPay,
T007217,2026-08-22 14:55,B08,M0180,Bronze,In-store,Coffee,2,120,0.00,240.00,Cash,
T007218,2026-08-22 14:58,B03,M0170,Gold,App,Tea,1,80,12.00,68.00,App Wallet,4
T007219,2026-08-22 15:03,B03,M0164,Bronze,Delivery,Coffee,2,65,0.00,130.00,Cash,
T007220,2026-08-22 16:05,B05,M0223,Silver,In-store,Coffee,4,105,0.00,420.00,Credit Card,
T007221,2026-08-22 16:05,B07,M0252,Gold,Delivery,Coffee,1,95,19.00,76.00,QR PromptPay,
T007222,2026-08-22 16:31,B04,M0063,Silver,Delivery,Coffee,2,105,10.50,199.50,QR PromptPay,5
T007223,2026-08-22 16:44,B07,M0249,Gold,Delivery,Coffee,1,65,0.00,65.00,Cash,4
T007224,2026-08-22 17:12,B05,M0240,Platinum,App,Coffee,1,115,17.25,97.75,Credit Card,3
T007225,2026-08-22 17:42,B01,,,In-store,Coffee,4,95,0.00,380.00,QR PromptPay,
T007226,2026-08-22 18:13,B08,M0271,Gold,In-store,Merchandise,3,645,0.00,1935.00,QR PromptPay,
T007224,2026-08-22 18:15,B05,M0240,Platinum,App,Coffee,-1,115,-17.25,-97.75,Credit Card,
T007227,22/08/2026 18:37,B06,M9349,Silver,App,Tea,3,50,0.00,150.00,Credit Card,
T007228,2026-08-22 19:10,B08,M0171,Gold,Delivery,Coffee,3,115,34.50,310.50,Credit Card,5
T007229,2026-08-22 19:28,B01,,,In-store,Tea,3,55,0.00,165.00,Credit Card,4
T007230,2026-08-22 19:38,B02,M0117,Silver,App,Coffee,4,110,0.00,440.00,Credit Card,4
T007231,2026-08-22 19:39,B08,M0211,Bronze,In-store,Bakery,1,105,0.00,105.00,Credit Card,
T007232,2026-08-22 19:46,B02,M0286,SILVER,In-store,Coffee,3,85,0.00,255.00,QR PromptPay,
T007233,2026-08-22 19:53,B01,M0208,Gold,In-store,Coffee,1,100,10.00,90.00,Credit Card,4
T007231,2026-08-22 19:59,B08,M0211,Bronze,In-store,Bakery,-1,105,-0.00,-105.00,Credit Card,
T007234,2026-08-23 07:15,B02,M0171,Gold,App,Tea,1,65,13.00,52.00,Credit Card,
T007235,2026-08-23 08:06,B01,M0027,Silver,In-store,Coffee,1,55,0.00,55.00,QR PromptPay,
T007236,2026-08-23 08:49,B08,M0199,Silver,In-store,Bakery,1,105,0.00,105.00,QR PromptPay,
T007237,2026-08-23 09:21,B04,M0038,Gold,App,Tea,2,50,0.00,100.00,Credit Card,5
T007238,2026-08-23 10:05,B05,M0294,Bronze,Delivery,Tea,4,85,0.00,340.00,Cash,
T007239,23/08/2026 10:12,B06,,,App,Bakery,4,95,0.00,380.00,App Wallet,1
T007240,2026-08-23 10:29,B08,,,In-store,Bakery,2,100,0.00,200.00,QR PromptPay,
T007241,2026-08-23 10:39,B08,M0002,Bronze,In-store,Coffee,2,80,0.00,160.00,Credit Card,
T007242,2026-08-23 11:35,B01,,,App,Coffee,1,55,0.00,55.00,Credit Card,
T007243,2026-08-23 12:05,B04,M0155,Silver,In-store,Tea,1,60,3.00,57.00,Cash,
T007244,2026-08-23 12:17,B01,M0281,Silver,App,Coffee,1,65,0.00,65.00,Credit Card,
T007245,2026-08-23 12:29,B01,M0158,Silver,Delivery,Tea,1,70,3.50,66.50,Credit Card,5
T007246,2026-08-23 12:51,B08,M0073,Gold,Delivery,Coffee,1,90,0.00,90.00,QR PromptPay,
T007247,2026-08-23 13:34,B08,M0012,Platinum,In-store,Merchandise,2,345,0.00,690.00,Cash,
T007248,2026-08-23 14:11,B03,M0078,Silver,In-store,Bakery,4,75,0.00,300.00,Credit Card,3
T007249,2026-08-23 14:27,B08,M0272,Bronze,In-store,Bakery,2,90,18.00,162.00,Credit Card,4
T007250,2026-08-23 14:50,B07,M0288,Gold,In-store,Bakery,2,80,0.00,160.00,QR PromptPay,3
T007251,2026-08-23 15:41,B03,M0242,Silver,App,Bakery,2,65,26.00,104.00,Credit Card,5
T007252,2026-08-23 16:44,B04,M0024,PLATINUM,In-store,Tea,1,95,14.25,80.75,Credit Card,
